route_id,trip_id,stop_name,stop_sequence,arrival_time_sec_x
Orange,49812612,Downtown Crossing,100.0,84000.0
Orange,49812612,Chinatown,90.0,83880.0
Orange,49812612,Tufts Medical Center,80.0,83820.0
Orange,49812612,Back Bay,70.0,83700.0
Orange,49812612,Massachusetts Avenue,60.0,83580.0
Orange,49812612,Ruggles,50.0,83400.0
Orange,49812612,Roxbury Crossing,40.0,83340.0
Orange,49812612,Jackson Square,30.0,83220.0
Orange,49812611,Malden Center,180.0,84360.0
Orange,49812611,Community College,140.0,83760.0
Orange,49812610,Community College,140.0,83100.0
Orange,49812610,Sullivan Square,150.0,83220.0
Orange,49812610,Assembly,160.0,83340.0
Orange,49812610,Wellington,170.0,83460.0
Orange,49812610,Malden Center,180.0,83700.0
Orange,49812611,Ruggles,50.0,82740.0
Orange,49812611,Downtown Crossing,100.0,83340.0
Orange,49812612,Haymarket,120.0,84180.0
Orange,49812612,North Station,130.0,84300.0
Orange,49812612,Community College,140.0,84420.0
Orange,49812613,Sullivan Square,150.0,85200.0
Orange,49812613,Assembly,160.0,85320.0
Orange,49812613,Wellington,170.0,85440.0
Orange,49812613,Malden Center,180.0,85680.0
Orange,49812614,Jackson Square,30.0,84540.0
Orange,49812614,Ruggles,50.0,84720.0
Orange,49812614,Massachusetts Avenue,60.0,84900.0
Orange,49812614,Back Bay,70.0,85020.0
Orange,49812614,Downtown Crossing,100.0,85320.0
Orange,49812614,Roxbury Crossing,40.0,84660.0
Orange,49812613,North Station,130.0,84960.0
Orange,49812612,Sullivan Square,150.0,84540.0
Orange,49812612,Assembly,160.0,84660.0
Orange,49812612,Wellington,170.0,84780.0
Orange,49812612,Malden Center,180.0,85020.0
Orange,49812613,Jackson Square,30.0,83880.0
Orange,49812613,Back Bay,70.0,84360.0
Orange,49812613,Chinatown,90.0,84540.0
Orange,49812613,Roxbury Crossing,40.0,84000.0
Orange,49812610,Haymarket,120.0,82860.0
Orange,49812610,Downtown Crossing,100.0,82680.0
Orange,49812608,Ruggles,50.0,80760.0
Orange,49812607,Malden Center,180.0,81720.0
Orange,49812607,Wellington,170.0,81480.0
Orange,49812607,Assembly,160.0,81360.0
Orange,49812607,Sullivan Square,150.0,81240.0
Orange,49812607,Community College,140.0,81120.0
Orange,49812607,North Station,130.0,81000.0
Orange,49812607,Haymarket,120.0,80880.0
Orange,49812607,State,110.0,80820.0
Orange,49812607,Chinatown,90.0,80580.0
Orange,49812607,Tufts Medical Center,80.0,80520.0
Orange,49812606,Haymarket,120.0,80220.0
Orange,49812606,North Station,130.0,80340.0
Orange,49812606,Community College,140.0,80460.0
Orange,49812606,Sullivan Square,150.0,80580.0
Orange,49812606,Assembly,160.0,80700.0
Orange,49812608,Tufts Medical Center,80.0,81180.0
Orange,49812606,Wellington,170.0,80820.0
Orange,49812607,Jackson Square,30.0,79920.0
Orange,49812606,Malden Center,180.0,81060.0
Orange,49812608,Chinatown,90.0,81240.0
Orange,49812608,State,110.0,81480.0
Orange,49812609,Community College,140.0,82440.0
Orange,49812609,Wellington,170.0,82800.0
Orange,49812609,Malden Center,180.0,83040.0
Orange,49812609,Haymarket,120.0,82200.0
Orange,49812610,Stony Brook,20.0,81780.0
Orange,49812610,Roxbury Crossing,40.0,82020.0
Orange,49812610,Ruggles,50.0,82080.0
Orange,49812610,Massachusetts Avenue,60.0,82260.0
Orange,49812610,Back Bay,70.0,82380.0
Orange,49812610,Tufts Medical Center,80.0,82500.0
Orange,49812610,Chinatown,90.0,82560.0
Orange,49812610,Jackson Square,30.0,81900.0
Orange,49812610,State,110.0,82800.0
Orange,49812608,Haymarket,120.0,81540.0
Orange,49812608,North Station,130.0,81660.0
Orange,49812608,Community College,140.0,81780.0
Orange,49812608,Sullivan Square,150.0,81900.0
Orange,49812608,Assembly,160.0,82020.0
Orange,49812608,Wellington,170.0,82140.0
Orange,49812609,Chinatown,90.0,81900.0
Orange,49812608,Malden Center,180.0,82380.0
Orange,49812609,Jackson Square,30.0,81240.0
Orange,49812609,Roxbury Crossing,40.0,81360.0
Orange,49812609,Back Bay,70.0,81720.0
Orange,49812606,Downtown Crossing,100.0,80040.0
Orange,49812614,Community College,140.0,85740.0
Orange,49812620,Back Bay,120.0,71880.0
Orange,49812620,Tufts Medical Center,110.0,71760.0
Orange,49812620,Haymarket,70.0,71400.0
Orange,49812620,North Station,60.0,71340.0
Orange,49812620,Assembly,30.0,70860.0
Orange,49812620,Wellington,20.0,70740.0
Orange,49812619,Green Street,180.0,77760.0
Orange,49812619,Jackson Square,160.0,77520.0
Orange,49812619,Ruggles,140.0,77340.0
Orange,49812620,Ruggles,140.0,72060.0
Orange,49812619,Chinatown,100.0,76980.0
Orange,49812619,Back Bay,120.0,77160.0
Orange,49812619,Massachusetts Avenue,130.0,77280.0
Orange,49812619,Haymarket,70.0,76680.0
Orange,49812620,Roxbury Crossing,150.0,72180.0
Orange,49812620,Jackson Square,160.0,72300.0
Orange,49812620,Stony Brook,170.0,72420.0
Orange,49812625,Haymarket,70.0,45000.0
Orange,49812625,Massachusetts Avenue,130.0,45600.0
Orange,49812625,Roxbury Crossing,150.0,45780.0
Orange,49812620,Green Street,180.0,72540.0
Orange,49812621,North Station,60.0,66060.0
Orange,49812621,Jackson Square,160.0,67020.0
Orange,49812621,Haymarket,70.0,66120.0
Orange,49812621,Downtown Crossing,90.0,66300.0
Orange,49812621,Tufts Medical Center,110.0,66480.0
Orange,49812614,North Station,130.0,85620.0
Orange,49812618,Roxbury Crossing,150.0,82740.0
Orange,49812618,Massachusetts Avenue,130.0,82560.0
Orange,49812616,State,110.0,86820.0
Orange,49812616,Chinatown,90.0,86640.0
Orange,49812616,Back Bay,70.0,86400.0
Orange,49812616,Ruggles,50.0,86100.0
Orange,49812616,Stony Brook,20.0,85800.0
Orange,49812615,Wellington,170.0,86820.0
Orange,49812615,Community College,140.0,86400.0
Orange,49812615,North Station,130.0,86280.0
Orange,49812615,Haymarket,120.0,86160.0
Orange,49812614,Sullivan Square,150.0,85860.0
Orange,49812614,Assembly,160.0,85980.0
Orange,49812614,Wellington,170.0,86100.0
Orange,49812614,Malden Center,180.0,86340.0
Orange,49812615,Stony Brook,20.0,85080.0
Orange,49812616,Haymarket,120.0,86940.0
Orange,49812615,Tufts Medical Center,80.0,85800.0
Orange,49812615,Downtown Crossing,100.0,85980.0
Orange,49812615,State,110.0,86100.0
Orange,49812615,Ruggles,50.0,85380.0
Orange,49812616,North Station,130.0,87000.0
Orange,49812616,Community College,140.0,87120.0
Orange,49812616,Sullivan Square,150.0,87240.0
Orange,49812617,Stony Brook,170.0,88320.0
Orange,49812618,Assembly,30.0,81420.0
Orange,49812618,Back Bay,120.0,82440.0
Orange,49812618,Ruggles,140.0,82620.0
Orange,49812617,Ruggles,140.0,88020.0
Orange,49812617,Back Bay,120.0,87840.0
Orange,49812616,Malden Center,180.0,87780.0
Orange,49812617,Wellington,20.0,86700.0
Orange,49812617,Assembly,30.0,86820.0
Orange,49812617,State,80.0,87480.0
Orange,49812617,Downtown Crossing,90.0,87540.0
Orange,49812617,Community College,50.0,87180.0
Orange,49812595,Community College,140.0,73200.0
Orange,49812595,State,110.0,72900.0
Orange,49812595,Downtown Crossing,100.0,72780.0
Orange,49812595,Chinatown,90.0,72660.0
Orange,49812595,Tufts Medical Center,80.0,72600.0
Orange,49812595,Ruggles,50.0,72180.0
Orange,49812595,Roxbury Crossing,40.0,72120.0
Orange,49812595,Stony Brook,20.0,71880.0
Orange,49812594,Malden Center,180.0,73140.0
Orange,49812594,Wellington,170.0,72900.0
Orange,49812594,Assembly,160.0,72780.0
Orange,49812594,Stony Brook,20.0,71220.0
Orange,49812594,Roxbury Crossing,40.0,71460.0
Orange,49812594,Ruggles,50.0,71520.0
Orange,49812594,Back Bay,70.0,71820.0
Orange,49812595,Assembly,160.0,73440.0
Orange,49812594,Downtown Crossing,100.0,72120.0
Orange,49812594,State,110.0,72240.0
Orange,49812594,Chinatown,90.0,72000.0
Orange,49812595,Wellington,170.0,73560.0
Orange,49812595,Malden Center,180.0,73800.0
Orange,49812597,Ruggles,50.0,73500.0
Orange,49812597,Massachusetts Avenue,60.0,73680.0
Orange,49812597,Back Bay,70.0,73800.0
Orange,49812597,Tufts Medical Center,80.0,73920.0
Orange,49812597,Chinatown,90.0,73980.0
Orange,49812597,Community College,140.0,74520.0
Orange,49812597,Sullivan Square,150.0,74640.0
Orange,49812597,Assembly,160.0,74760.0
Orange,49812597,Wellington,170.0,74880.0
Orange,49812593,Malden Center,180.0,72480.0
Orange,49812597,Stony Brook,20.0,73200.0
Orange,49812596,Wellington,170.0,74220.0
Orange,49812596,Malden Center,180.0,74460.0
Orange,49812596,Community College,140.0,73860.0
Orange,49812596,Assembly,160.0,74100.0
Orange,49812596,Downtown Crossing,100.0,73440.0
Orange,49812597,Malden Center,180.0,75120.0
Orange,49812593,Wellington,170.0,72240.0
Orange,49812593,Sullivan Square,150.0,72000.0
Orange,49812591,Haymarket,120.0,70320.0
Orange,49812591,Ruggles,50.0,69540.0
Orange,49812591,Roxbury Crossing,40.0,69480.0
Orange,49812591,Jackson Square,30.0,69360.0
Orange,49812590,Malden Center,180.0,70500.0
Orange,49812590,Wellington,170.0,70260.0
Orange,49812590,Assembly,160.0,70140.0
Orange,49812590,Sullivan Square,150.0,70020.0
Orange,49812590,Community College,140.0,69900.0
Orange,49812590,North Station,130.0,69780.0
Orange,49812589,Assembly,160.0,69480.0
Orange,49812589,Wellington,170.0,69600.0
Orange,49812589,Malden Center,180.0,69840.0
Orange,49812590,Jackson Square,30.0,68700.0
Orange,49812590,Roxbury Crossing,40.0,68820.0
Orange,49812591,North Station,130.0,70440.0
Orange,49812590,Ruggles,50.0,68880.0
Orange,49812590,Haymarket,120.0,69660.0
Orange,49812590,Massachusetts Avenue,60.0,69060.0
Orange,49812591,Sullivan Square,150.0,70680.0
Orange,49812591,Assembly,160.0,70800.0
Orange,49812592,Malden Center,180.0,71820.0
Orange,49812593,Ruggles,50.0,70860.0
Orange,49812592,Wellington,170.0,71580.0
Orange,49812593,Downtown Crossing,100.0,71460.0
Orange,49812593,State,110.0,71580.0
Orange,49812593,North Station,130.0,71760.0
Orange,49812593,Community College,140.0,71880.0
Orange,49812593,Assembly,160.0,72120.0
Orange,49812592,Assembly,160.0,71460.0
Orange,49812592,Community College,140.0,71220.0
Orange,49812591,Wellington,170.0,70920.0
Orange,49812591,Malden Center,180.0,71160.0
Orange,49812592,Stony Brook,20.0,69900.0
Orange,49812592,Jackson Square,30.0,70020.0
Orange,49812592,Sullivan Square,150.0,71340.0
Orange,49812592,Chinatown,90.0,70680.0
Orange,49812592,Haymarket,120.0,70980.0
Orange,49812592,North Station,130.0,71100.0
Orange,49812598,Stony Brook,20.0,73860.0
Orange,49812598,Jackson Square,30.0,73980.0
Orange,49812604,Stony Brook,20.0,77820.0
Orange,49812603,Malden Center,180.0,79080.0
Orange,49812603,North Station,130.0,78360.0
Orange,49812603,Haymarket,120.0,78240.0
Orange,49812603,State,110.0,78180.0
Orange,49812603,Downtown Crossing,100.0,78060.0
Orange,49812603,Chinatown,90.0,77940.0
Orange,49812603,Tufts Medical Center,80.0,77880.0
Orange,49812603,Massachusetts Avenue,60.0,77640.0
Orange,49812602,Chinatown,90.0,77280.0
Orange,49812602,Downtown Crossing,100.0,77400.0
Orange,49812604,Ruggles,50.0,78120.0
Orange,49812602,Assembly,160.0,78060.0
Orange,49812602,Wellington,170.0,78180.0
Orange,49812602,Malden Center,180.0,78420.0
Orange,49812603,Stony Brook,20.0,77160.0
Orange,49812604,Massachusetts Avenue,60.0,78300.0
Orange,49812604,Back Bay,70.0,78420.0
Orange,49812604,Tufts Medical Center,80.0,78540.0
Orange,49812605,State,110.0,79500.0
Orange,49812605,North Station,130.0,79680.0
Orange,49812605,Community College,140.0,79800.0
Orange,49812605,Sullivan Square,150.0,79920.0
Orange,49812605,Assembly,160.0,80040.0
Orange,49812605,Malden Center,180.0,80400.0
Orange,49812606,Stony Brook,20.0,79140.0
Orange,49812606,Jackson Square,30.0,79260.0
Orange,49812606,Ruggles,50.0,79440.0
Orange,49812605,Wellington,170.0,80160.0
Orange,49812602,Back Bay,70.0,77100.0
Orange,49812604,Chinatown,90.0,78600.0
Orange,49812604,State,110.0,78840.0
Orange,49812604,North Station,130.0,79020.0
Orange,49812604,Community College,140.0,79140.0
Orange,49812604,Sullivan Square,150.0,79260.0
Orange,49812604,Wellington,170.0,79500.0
Orange,49812604,Malden Center,180.0,79740.0
Orange,49812605,Stony Brook,20.0,78480.0
Orange,49812605,Jackson Square,30.0,78600.0
Orange,49812604,Assembly,160.0,79380.0
Orange,49812602,Massachusetts Avenue,60.0,76980.0
Orange,49812602,Ruggles,50.0,76800.0
Orange,49812602,Roxbury Crossing,40.0,76740.0
Orange,49812599,Community College,140.0,75840.0
Orange,49812599,Sullivan Square,150.0,75960.0
Orange,49812599,Assembly,160.0,76080.0
Orange,49812599,Wellington,170.0,76200.0
Orange,49812599,Malden Center,180.0,76440.0
Orange,49812600,Stony Brook,20.0,75180.0
Orange,49812599,Jackson Square,30.0,74640.0
Orange,49812598,Downtown Crossing,100.0,74760.0
Orange,49812599,Stony Brook,20.0,74520.0
Orange,49812598,State,110.0,74880.0
Orange,49812598,North Station,130.0,75060.0
Orange,49812598,Community College,140.0,75180.0
Orange,49812598,Sullivan Square,150.0,75300.0
Orange,49812598,Assembly,160.0,75420.0
Orange,49812598,Wellington,170.0,75540.0
Orange,49812598,Malden Center,180.0,75780.0
Orange,49812598,Haymarket,120.0,74940.0
Orange,49812625,Jackson Square,160.0,45900.0
Orange,49812600,Jackson Square,30.0,75300.0
Orange,49812600,Ruggles,50.0,75480.0
Orange,49812601,Back Bay,70.0,76440.0
Orange,49812601,Tufts Medical Center,80.0,76560.0
Orange,49812601,North Station,130.0,77040.0
Orange,49812601,Sullivan Square,150.0,77280.0
Orange,49812601,Assembly,160.0,77400.0
Orange,49812601,Wellington,170.0,77520.0
Orange,49812601,Malden Center,180.0,77760.0
Orange,49812602,Stony Brook,20.0,76500.0
Orange,49812601,Community College,140.0,77160.0
Orange,49812600,Roxbury Crossing,40.0,75420.0
Orange,49812601,Ruggles,50.0,76140.0
Orange,49812601,Jackson Square,30.0,75960.0
Orange,49812600,Chinatown,90.0,75960.0
Orange,49812601,Roxbury Crossing,40.0,76080.0
Orange,49812600,Haymarket,120.0,76260.0
Orange,49812600,Community College,140.0,76500.0
Orange,49812600,Sullivan Square,150.0,76620.0
Orange,49812600,Assembly,160.0,76740.0
Orange,49812600,Wellington,170.0,76860.0
Orange,49812600,Malden Center,180.0,77100.0
Orange,49812601,Stony Brook,20.0,75840.0
Orange,49812589,Sullivan Square,150.0,69360.0
Orange,49812625,Stony Brook,170.0,46020.0
Orange,49812626,Wellington,20.0,81960.0
Orange,49812649,Tufts Medical Center,110.0,57900.0
Orange,49812649,Chinatown,100.0,57840.0
Orange,49812649,North Station,60.0,57480.0
Orange,49812649,Sullivan Square,40.0,57180.0
Red,49813234,Harvard,190.0,33360.0
Red,49813234,Kendall/MIT,170.0,32940.0
Red,49813234,Charles/MGH,160.0,32760.0
Orange,49812647,Jackson Square,160.0,69000.0
Red,49813233,Central,180.0,32280.0
Red,49813233,Harvard,190.0,32520.0
Red,49813233,Davis,210.0,32880.0
Red,49813234,North Quincy,40.0,31560.0
Red,49813234,Andrew,110.0,32160.0
Red,49813234,Broadway,120.0,32280.0
Red,49813234,Quincy Center,20.0,31260.0
Orange,49812649,Ruggles,140.0,58200.0
Orange,49812649,Roxbury Crossing,150.0,58320.0
Orange,49812649,Jackson Square,160.0,58440.0
Orange,49812651,Jackson Square,160.0,47880.0
Orange,49812651,Stony Brook,170.0,48000.0
Orange,49812652,Wellington,20.0,83940.0
Orange,49812652,Assembly,30.0,84060.0
Orange,49812651,Roxbury Crossing,150.0,47760.0
Orange,49812652,Haymarket,70.0,84600.0
Orange,49812652,State,80.0,84720.0
Orange,49812652,Tufts Medical Center,110.0,84960.0
Orange,49812652,North Station,60.0,84540.0
Orange,49812647,Roxbury Crossing,150.0,68880.0
Orange,49812651,Ruggles,140.0,47640.0
Orange,49812651,Back Bay,120.0,47460.0
Orange,49812651,Massachusetts Avenue,130.0,47580.0
Orange,49812651,Haymarket,70.0,46980.0
Orange,49812651,Community College,50.0,46800.0
Orange,49812647,Back Bay,120.0,68580.0
Orange,49812645,Downtown Crossing,90.0,78840.0
Orange,49812645,State,80.0,78780.0
Orange,49812645,North Station,60.0,78600.0
Orange,49812645,Assembly,30.0,78120.0
Orange,49812645,Wellington,20.0,78000.0
Orange,49812644,Green Street,180.0,85020.0
Orange,49812644,Stony Brook,170.0,84900.0
Orange,49812644,Roxbury Crossing,150.0,84720.0
Orange,49812644,Ruggles,140.0,84600.0
Orange,49812644,Back Bay,120.0,84420.0
Orange,49812644,Tufts Medical Center,110.0,84300.0
Red,49813233,Broadway,120.0,31440.0
Red,49813233,Park Street,150.0,31800.0
Red,49813233,Charles/MGH,160.0,31920.0
Red,49813233,Kendall/MIT,170.0,32100.0
Orange,49812644,North Station,60.0,83880.0
Orange,49812644,Haymarket,70.0,83940.0
Orange,49812644,Downtown Crossing,90.0,84120.0
Orange,49812645,Tufts Medical Center,110.0,79020.0
Orange,49812645,Massachusetts Avenue,130.0,79260.0
Orange,49812646,Jackson Square,160.0,74280.0
Orange,49812647,Assembly,30.0,67560.0
Orange,49812647,Sullivan Square,40.0,67740.0
Orange,49812647,Tufts Medical Center,110.0,68460.0
Orange,49812646,Tufts Medical Center,110.0,73740.0
Orange,49812645,Green Street,180.0,79740.0
Orange,49812646,Wellington,20.0,72720.0
Orange,49812646,Back Bay,120.0,73860.0
Orange,49812646,Assembly,30.0,72840.0
Orange,49812646,Haymarket,70.0,73380.0
Orange,49812646,State,80.0,73500.0
Orange,49812646,Sullivan Square,40.0,73020.0
Orange,49812652,Jackson Square,160.0,85440.0
Red,49813236,Porter,200.0,35340.0
Red,49813236,Harvard,190.0,35100.0
Red,49813236,Kendall/MIT,170.0,34680.0
Red,49813236,Park Street,150.0,34380.0
Red,49813236,Downtown Crossing,140.0,34260.0
Red,49813236,Broadway,120.0,34020.0
Red,49813236,JFK/UMass,100.0,33720.0
Red,49813236,Wollaston,30.0,33180.0
Red,49813236,Quincy Center,20.0,33000.0
Orange,49812657,Green Street,180.0,59340.0
Orange,49812657,Community College,50.0,58020.0
Orange,49812657,North Station,60.0,58140.0
Orange,49812657,Haymarket,70.0,58200.0
Orange,49812657,Tufts Medical Center,110.0,58560.0
Orange,49812657,Back Bay,120.0,58680.0
Orange,49812660,Community College,50.0,85200.0
Orange,49812660,North Station,60.0,85320.0
Orange,49812660,Haymarket,70.0,85380.0
Orange,49812660,State,80.0,85500.0
Orange,49812660,Downtown Crossing,90.0,85560.0
Orange,49812660,Chinatown,100.0,85680.0
Orange,49812660,Sullivan Square,40.0,85020.0
Orange,49812660,Tufts Medical Center,110.0,85740.0
Orange,49812660,Massachusetts Avenue,130.0,85980.0
Orange,49812660,Ruggles,140.0,86040.0
Orange,49812660,Roxbury Crossing,150.0,86160.0
Orange,49812660,Stony Brook,170.0,86340.0
Orange,49812660,Green Street,180.0,86460.0
Orange,49812660,Back Bay,120.0,85860.0
Orange,49812660,Assembly,30.0,84840.0
Orange,49812659,Green Street,180.0,48780.0
Orange,49812659,Community College,50.0,47460.0
Orange,49812659,North Station,60.0,47580.0
Orange,49812660,Wellington,20.0,84720.0
Orange,49812659,Chinatown,100.0,47940.0
Orange,49812659,Massachusetts Avenue,130.0,48240.0
Orange,49812659,Ruggles,140.0,48300.0
Orange,49812659,Jackson Square,160.0,48540.0
Orange,49812652,Roxbury Crossing,150.0,85380.0
Orange,49812656,Green Street,180.0,64620.0
Orange,49812656,Jackson Square,160.0,64380.0
Orange,49812654,Back Bay,120.0,74520.0
Orange,49812654,Tufts Medical Center,110.0,74400.0
Orange,49812654,Chinatown,100.0,74340.0
Orange,49812654,Downtown Crossing,90.0,74220.0
Orange,49812654,State,80.0,74160.0
Orange,49812654,Sullivan Square,40.0,73680.0
Orange,49812654,Assembly,30.0,73500.0
Orange,49812653,Green Street,180.0,80400.0
Orange,49812653,Jackson Square,160.0,80160.0
Orange,49812653,Roxbury Crossing,150.0,80100.0
Orange,49812652,Stony Brook,170.0,85560.0
Orange,49812652,Green Street,180.0,85680.0
Orange,49812653,Assembly,30.0,78780.0
Orange,49812653,Community College,50.0,79140.0
Orange,49812654,Ruggles,140.0,74700.0
Orange,49812653,Downtown Crossing,90.0,79500.0
Orange,49812653,Tufts Medical Center,110.0,79680.0
Orange,49812653,Massachusetts Avenue,130.0,79920.0
Orange,49812654,Roxbury Crossing,150.0,74820.0
Orange,49812654,Jackson Square,160.0,74940.0
Orange,49812656,Community College,50.0,63300.0
Orange,49812656,Haymarket,70.0,63480.0
Orange,49812655,Green Street,180.0,69900.0
Orange,49812656,State,80.0,63600.0
Orange,49812656,Chinatown,100.0,63780.0
Orange,49812656,Tufts Medical Center,110.0,63840.0
Orange,49812656,Ruggles,140.0,64140.0
Orange,49812656,Roxbury Crossing,150.0,64260.0
Orange,49812656,Downtown Crossing,90.0,63660.0
Orange,49812654,Green Street,180.0,75180.0
Orange,49812655,Wellington,20.0,68100.0
Orange,49812655,Assembly,30.0,68220.0
Orange,49812655,Sullivan Square,40.0,68400.0
Orange,49812655,North Station,60.0,68700.0
Orange,49812655,Jackson Square,160.0,69660.0
Orange,49812655,Haymarket,70.0,68760.0
Orange,49812655,Downtown Crossing,90.0,68940.0
Orange,49812655,Back Bay,120.0,69240.0
Orange,49812655,Ruggles,140.0,69420.0
Red,49813233,North Quincy,40.0,30720.0
Red,49813230,Quincy Center,20.0,27840.0
Red,49813229,South Station,130.0,28200.0
Red,49813229,JFK/UMass,100.0,27720.0
Orange,49812631,Green Street,180.0,57360.0
Orange,49812631,Assembly,30.0,55680.0
Orange,49812631,Sullivan Square,40.0,55860.0
Orange,49812631,Community College,50.0,56040.0
Orange,49812631,Haymarket,70.0,56220.0
Red,49813230,JFK/UMass,100.0,28560.0
Red,49813230,Andrew,110.0,28740.0
Orange,49812633,Assembly,30.0,45120.0
Orange,49812634,Community College,50.0,88020.0
Orange,49812634,Downtown Crossing,90.0,88380.0
Orange,49812634,Chinatown,100.0,88500.0
Orange,49812634,Tufts Medical Center,110.0,88560.0
Orange,49812634,Ruggles,140.0,88860.0
Orange,49812634,Stony Brook,170.0,89160.0
Orange,49812634,Green Street,180.0,89280.0
Orange,49812634,Assembly,30.0,87660.0
Orange,49812633,Green Street,180.0,46800.0
Orange,49812633,Sullivan Square,40.0,45300.0
Orange,49812633,Community College,50.0,45480.0
Orange,49812633,North Station,60.0,45600.0
Orange,49812634,Wellington,20.0,87540.0
Orange,49812633,Massachusetts Avenue,130.0,46260.0
Orange,49812633,Ruggles,140.0,46320.0
Orange,49812633,Jackson Square,160.0,46560.0
Orange,49812633,Stony Brook,170.0,46680.0
Orange,49812633,Tufts Medical Center,110.0,46020.0
Red,49813229,North Quincy,40.0,27300.0
Orange,49812627,Jackson Square,160.0,78180.0
Orange,49812627,Roxbury Crossing,150.0,78120.0
Orange,49812627,Massachusetts Avenue,130.0,77940.0
Orange,49812627,Chinatown,100.0,77640.0
Orange,49812627,Downtown Crossing,90.0,77520.0
Orange,49812627,Community College,50.0,77160.0
Orange,49812627,Sullivan Square,40.0,76980.0
Orange,49812627,Assembly,30.0,76800.0
Orange,49812627,Wellington,20.0,76680.0
Orange,49812626,Green Street,180.0,83700.0
Orange,49812626,Stony Brook,170.0,83580.0
Orange,49812626,Assembly,30.0,82080.0
Orange,49812626,Sullivan Square,40.0,82260.0
Orange,49812626,North Station,60.0,82560.0
Orange,49812626,State,80.0,82740.0
Orange,49812627,Stony Brook,170.0,78300.0
Orange,49812626,Tufts Medical Center,110.0,82980.0
Orange,49812626,Back Bay,120.0,83100.0
Orange,49812626,Massachusetts Avenue,130.0,83220.0
Orange,49812628,Wellington,20.0,71400.0
Orange,49812629,Haymarket,70.0,66780.0
Orange,49812629,State,80.0,66900.0
Orange,49812629,Chinatown,100.0,67080.0
Orange,49812629,Tufts Medical Center,110.0,67140.0
Orange,49812629,Massachusetts Avenue,130.0,67380.0
Orange,49812629,Ruggles,140.0,67440.0
Orange,49812629,Jackson Square,160.0,67680.0
Orange,49812629,Stony Brook,170.0,67800.0
Orange,49812629,Back Bay,120.0,67260.0
Red,49813229,Wollaston,30.0,27180.0
Orange,49812629,Assembly,30.0,66240.0
Orange,49812628,Sullivan Square,40.0,71700.0
Orange,49812628,North Station,60.0,72000.0
Orange,49812628,Downtown Crossing,90.0,72240.0
Orange,49812628,Roxbury Crossing,150.0,72840.0
Orange,49812628,Tufts Medical Center,110.0,72420.0
Red,49813231,Kendall/MIT,170.0,30360.0
Red,49813231,Downtown Crossing,140.0,29940.0
Orange,49812640,Roxbury Crossing,150.0,57660.0
Orange,49812640,Massachusetts Avenue,130.0,57480.0
Orange,49812640,Back Bay,120.0,57360.0
Orange,49812640,Haymarket,70.0,56880.0
Red,49813230,Porter,200.0,30180.0
Red,49813230,Davis,210.0,30300.0
Red,49813231,Wollaston,30.0,28860.0
Red,49813231,Harvard,190.0,30780.0
Red,49813231,Andrew,110.0,29580.0
Red,49813231,South Station,130.0,29880.0
Orange,49812640,Assembly,30.0,56340.0
Orange,49812640,Community College,50.0,56700.0
Orange,49812640,North Station,60.0,56820.0
Red,49813231,Broadway,120.0,29700.0
Red,49813232,Quincy Center,20.0,29580.0
Orange,49812642,Ruggles,140.0,46980.0
Orange,49812642,Roxbury Crossing,150.0,47100.0
Orange,49812642,Tufts Medical Center,110.0,46680.0
Red,49813232,Central,180.0,31440.0
Red,49813232,Porter,200.0,31920.0
Red,49813232,Davis,210.0,32040.0
Red,49813232,Charles/MGH,160.0,31080.0
Red,49813232,JFK/UMass,100.0,30300.0
Red,49813232,Broadway,120.0,30600.0
Red,49813232,South Station,130.0,30780.0
Red,49813232,Downtown Crossing,140.0,30840.0
Orange,49812642,Sullivan Square,40.0,45960.0
Red,49813232,Park Street,150.0,30960.0
Red,49813230,Kendall/MIT,170.0,29520.0
Red,49813230,Charles/MGH,160.0,29340.0
Orange,49812636,Haymarket,70.0,78000.0
Orange,49812636,Back Bay,120.0,78480.0
Orange,49812636,Roxbury Crossing,150.0,78780.0
Orange,49812636,Green Street,180.0,79080.0
Orange,49812637,Wellington,20.0,72060.0
Orange,49812637,Assembly,30.0,72180.0
Orange,49812636,Ruggles,140.0,78660.0
Orange,49812635,Tufts Medical Center,110.0,83640.0
Orange,49812635,Back Bay,120.0,83760.0
Orange,49812635,Ruggles,140.0,83940.0
Orange,49812635,Roxbury Crossing,150.0,84060.0
Orange,49812625,Green Street,180.0,46140.0
Orange,49812637,Community College,50.0,72540.0
Orange,49812637,Haymarket,70.0,72720.0
Orange,49812638,Back Bay,120.0,67920.0
Orange,49812638,Massachusetts Avenue,130.0,68040.0
Orange,49812638,Ruggles,140.0,68100.0
Orange,49812638,State,80.0,67560.0
Orange,49812638,Roxbury Crossing,150.0,68220.0
Red,49813230,Broadway,120.0,28860.0
Red,49813230,South Station,130.0,29040.0
Red,49813230,Park Street,150.0,29220.0
Orange,49812638,Jackson Square,160.0,68340.0
Orange,49812638,Community College,50.0,67260.0
Orange,49812637,State,80.0,72840.0
Orange,49812637,Downtown Crossing,90.0,72900.0
Orange,49812637,Massachusetts Avenue,130.0,73320.0
Orange,49812637,Stony Brook,170.0,73740.0
Orange,49812637,Green Street,180.0,73860.0
Orange,49812638,Wellington,20.0,66780.0
Orange,49812638,Sullivan Square,40.0,67080.0
Orange,49812637,Roxbury Crossing,150.0,73500.0
Orange,49812589,Community College,140.0,69240.0
